graph_id,node_id,label,feat,X,Y,Z
381,0,0,1,27,23,0
381,1,0,1,31,21,0
381,2,0,1,30,45,0
381,3,0,2,40,45,0
381,4,0,1,50,45,0
381,5,0,1,55,42,0
381,6,1,4,30,39.66,0
381,7,1,3,32.14,32.35,0
381,8,1,4,33.15,34.57,0
381,9,1,4,50,42,0
381,10,1,3,39.02,42.55,0
381,11,1,3,40.25,38.35,0
381,12,1,3,36.06,30.2,0
381,13,1,3,37.11,35.05,0
382,0,0,2,27,23,0
382,1,0,1,31,21,0
382,2,0,1,30,45,0
382,3,0,1,40,45,0
382,4,0,1,50,45,0
382,5,0,1,55,42,0
382,6,1,3,30,33.19,0
382,7,1,3,29.52,28.16,0
382,8,1,3,50,42,0
382,9,1,4,40,35.94,0
382,10,1,3,33.72,25.95,0
382,11,1,3,37.61,33.07,0
383,0,0,3,27,23,0
383,1,0,1,31,21,0
383,2,0,1,30,45,0
383,3,0,1,40,45,0
383,4,0,1,50,45,0
383,5,0,1,55,42,0
383,6,1,3,30,33.68,0
383,7,1,3,33.48,25.5,0
383,8,1,3,28.99,26.04,0
383,9,1,3,50,42,0
383,10,1,3,40,35.94,0
383,11,1,3,33.89,28.54,0
384,0,0,3,27,23,0
384,1,0,1,31,21,0
384,2,0,1,30,45,0
384,3,0,1,40,45,0
384,4,0,1,50,45,0
384,5,0,1,55,42,0
384,6,1,3,30,34.15,0
384,7,1,3,32.14,23.07,0
384,8,1,3,29.59,27.97,0
384,9,1,3,50,42,0
384,10,1,3,40,35.94,0
384,11,1,3,36.92,32.21,0
385,0,0,2,27,23,0
385,1,0,1,31,21,0
385,2,0,1,30,45,0
385,3,0,1,40,45,0
385,4,0,1,50,45,0
385,5,0,1,55,42,0
385,6,1,3,30,34.41,0
385,7,1,3,50,42,0
385,8,1,4,31.77,29.53,0
385,9,1,3,33.36,25.29,0
385,10,1,3,40,35.94,0
385,11,1,3,35.13,30.03,0
386,0,0,1,27,23,0
386,1,0,1,31,21,0
386,2,0,1,30,45,0
386,3,0,2,40,45,0
386,4,0,1,50,45,0
386,5,0,1,55,42,0
386,6,1,3,30,38.51,0
386,7,1,4,29.83,28.14,0
386,8,1,3,33.41,25.38,0
386,9,1,3,36.01,30.99,0
386,10,1,3,50,42,0
386,11,1,3,40.15,36.03,0
387,0,0,3,27,23,0
387,1,0,1,31,21,0
387,2,0,1,30,45,0
387,3,0,1,40,45,0
387,4,0,1,50,45,0
387,5,0,1,55,42,0
387,6,1,3,30,34.39,0
387,7,1,3,50,42,0
387,8,1,3,32.31,23.38,0
387,9,1,3,29.29,26.73,0
387,10,1,3,34.33,29.07,0
387,11,1,3,40,35.94,0
388,0,0,3,27,23,0
388,1,0,1,31,21,0
388,2,0,1,30,45,0
388,3,0,1,40,45,0
388,4,0,1,50,45,0
388,5,0,1,55,42,0
388,6,1,3,30,34.44,0
388,7,1,3,34.99,28.25,0
388,8,1,3,31.45,28.97,0
388,9,1,3,37.09,32.41,0
388,10,1,3,50,42,0
388,11,1,3,40,35.94,0
389,0,0,2,27,23,0
389,1,0,1,31,21,0
389,2,0,1,30,45,0
389,3,0,2,40,45,0
389,4,0,1,50,45,0
389,5,0,1,55,42,0
389,6,1,3,30,38.92,0
389,7,1,3,29.2,31.71,0
389,8,1,3,28.18,25.58,0
389,9,1,3,36.18,30.42,0
389,10,1,3,41.08,36.6,0
389,11,1,3,50,42,0
390,0,0,1,27,23,0
390,1,0,1,31,21,0
390,2,0,1,30,45,0
390,3,0,1,40,45,0
390,4,0,1,50,45,0
390,5,0,1,55,42,0
390,6,1,3,50,42,0
390,7,1,2,30,40.08,0
390,8,1,4,30,28.45,0
390,9,1,3,35.72,29.59,0
390,10,1,4,40,35.94,0
390,11,1,3,35.09,35.26,0
390,12,1,3,38.74,33.16,0
391,0,0,3,27,23,0
391,1,0,1,31,21,0
391,2,0,1,30,45,0
391,3,0,1,40,45,0
391,4,0,1,50,45,0
391,5,0,1,55,42,0
391,6,1,3,30,33.34,0
391,7,1,3,34.04,26.52,0
391,8,1,3,29.69,28.03,0
391,9,1,3,50,42,0
391,10,1,3,37.18,32.52,0
391,11,1,3,40,35.94,0
392,0,0,3,27,23,0
392,1,0,1,31,21,0
392,2,0,1,30,45,0
392,3,0,1,40,45,0
392,4,0,1,50,45,0
392,5,0,1,55,42,0
392,6,1,3,30,34.44,0
392,7,1,3,32.01,22.83,0
392,8,1,3,29.59,27.18,0
392,9,1,3,50,42,0
392,10,1,3,34.86,29.71,0
392,11,1,3,40,35.94,0
393,0,0,1,27,23,0
393,1,0,1,31,21,0
393,2,0,1,30,45,0
393,3,0,1,40,45,0
393,4,0,1,50,45,0
393,5,0,1,55,42,0
393,6,1,3,50,42,0
393,7,1,5,40,35.94,0
393,8,1,4,34.73,27.78,0
393,9,1,3,30,37.4,0
393,10,1,3,29.84,28.17,0
393,11,1,3,35.72,31.52,0
393,12,1,3,32.26,30.72,0
394,0,0,2,27,23,0
394,1,0,1,31,21,0
394,2,0,1,30,45,0
394,3,0,1,40,45,0
394,4,0,1,50,45,0
394,5,0,1,55,42,0
394,6,1,3,30,33.45,0
394,7,1,4,31.79,29.54,0
394,8,1,3,33.6,25.73,0
394,9,1,3,34.56,29.35,0
394,10,1,3,50,42,0
394,11,1,3,40,35.94,0
395,0,0,2,27,23,0
395,1,0,1,31,21,0
395,2,0,1,30,45,0
395,3,0,1,40,45,0
395,4,0,1,50,45,0
395,5,0,1,55,42,0
395,6,1,3,30,34.41,0
395,7,1,4,29.19,27.97,0
395,8,1,3,50,42,0
395,9,1,3,40,35.94,0
395,10,1,3,35.82,29.76,0
395,11,1,3,37.89,33.38,0
396,0,0,2,27,23,0
396,1,0,1,31,21,0
396,2,0,1,30,45,0
396,3,0,1,40,45,0
396,4,0,1,50,45,0
396,5,0,1,55,42,0
396,6,1,3,30,33.66,0
396,7,1,4,29.78,28.32,0
396,8,1,3,34.13,26.7,0
396,9,1,3,50,42,0
396,10,1,3,35.73,30.76,0
396,11,1,3,40,35.94,0
397,0,0,1,27,23,0
397,1,0,1,31,21,0
397,2,0,1,30,45,0
397,3,0,2,40,45,0
397,4,0,1,50,45,0
397,5,0,1,55,42,0
397,6,1,3,30,38.51,0
397,7,1,4,29.83,28.14,0
397,8,1,3,50,42,0
397,9,1,3,40.15,36.03,0
397,10,1,3,34.81,27.92,0
397,11,1,3,36.44,31.51,0
398,0,0,3,27,23,0
398,1,0,1,31,21,0
398,2,0,1,30,45,0
398,3,0,1,40,45,0
398,4,0,1,50,45,0
398,5,0,1,55,42,0
398,6,1,3,30,33.68,0
398,7,1,3,34.21,26.84,0
398,8,1,3,50,42,0
398,9,1,3,40,35.94,0
398,10,1,3,29.79,26.44,0
398,11,1,3,34.27,28.99,0
399,0,0,3,27,23,0
399,1,0,1,31,21,0
399,2,0,1,30,45,0
399,3,0,1,40,45,0
399,4,0,1,50,45,0
399,5,0,1,55,42,0
399,6,1,3,30,33.18,0
399,7,1,3,32.74,24.17,0
399,8,1,3,29.02,25.72,0
399,9,1,3,32.88,27.31,0
399,10,1,3,50,42,0
399,11,1,3,40,35.94,0
400,0,0,1,27,23,0
400,1,0,1,31,21,0
400,2,0,1,30,45,0
400,3,0,2,40,45,0
400,4,0,1,50,45,0
400,5,0,1,55,42,0
400,6,1,3,30,40.22,0
400,7,1,3,50,42,0
400,8,1,4,31.84,31.81,0
400,9,1,3,32.06,22.93,0
400,10,1,4,34.75,30.96,0
400,11,1,3,43.82,38.26,0
400,12,1,3,38.3,35.6,0
401,0,0,3,27,23,0
401,1,0,1,31,21,0
401,2,0,1,30,45,0
401,3,0,1,40,45,0
401,4,0,1,50,45,0
401,5,0,1,55,42,0
401,6,1,3,30,34.1,0
401,7,1,3,32.87,24.4,0
401,8,1,3,50,42,0
401,9,1,3,29.06,26.21,0
401,10,1,3,33.8,28.43,0
401,11,1,3,40,35.94,0
402,0,0,2,27,23,0
402,1,0,1,31,21,0
402,2,0,1,30,45,0
402,3,0,1,40,45,0
402,4,0,1,50,45,0
402,5,0,1,55,42,0
402,6,1,4,32.31,23.38,0
402,7,1,3,26.91,33.27,0
402,8,1,3,50,42,0
402,9,1,3,40,35.94,0
402,10,1,3,36.28,31.42,0
402,11,1,3,30,37.2,0
403,0,0,2,27,23,0
403,1,0,2,31,21,0
403,2,0,1,30,45,0
403,3,0,1,40,45,0
403,4,0,1,50,45,0
403,5,0,1,55,42,0
403,6,1,3,50,42,0
403,7,1,3,30,33.92,0
403,8,1,3,40,35.94,0
403,9,1,3,29.65,28.24,0
403,10,1,4,34.72,31.31,0
403,11,1,3,34.75,26.05,0
403,12,1,3,36.79,32.05,0
404,0,0,3,27,23,0
404,1,0,1,31,21,0
404,2,0,1,30,45,0
404,3,0,1,40,45,0
404,4,0,1,50,45,0
404,5,0,1,55,42,0
404,6,1,3,50,42,0
404,7,1,3,30,34.54,0
404,8,1,3,40,35.94,0
404,9,1,3,32.78,24.24,0
404,10,1,3,37.36,32.74,0
404,11,1,3,29.39,27.98,0
405,0,0,2,27,23,0
405,1,0,1,31,21,0
405,2,0,1,30,45,0
405,3,0,1,40,45,0
405,4,0,1,50,45,0
405,5,0,1,55,42,0
405,6,1,3,30,33.11,0
405,7,1,3,30.95,29.03,0
405,8,1,3,50,42,0
405,9,1,4,40,35.94,0
405,10,1,3,35.08,28.41,0
405,11,1,3,37.1,32.76,0
406,0,0,2,27,23,0
406,1,0,2,31,21,0
406,2,0,1,30,45,0
406,3,0,1,40,45,0
406,4,0,1,50,45,0
406,5,0,1,55,42,0
406,6,1,3,30,34.25,0
406,7,1,3,50,42,0
406,8,1,3,31.34,29.27,0
406,9,1,4,35.38,31.72,0
406,10,1,3,35.23,28.9,0
406,11,1,3,40,37.4,0
406,12,1,3,42.28,37.32,0
407,0,0,2,27,23,0
407,1,0,2,31,21,0
407,2,0,1,30,45,0
407,3,0,1,40,45,0
407,4,0,1,50,45,0
407,5,0,1,55,42,0
407,6,1,3,50,42,0
407,7,1,3,30,34.23,0
407,8,1,5,40,35.94,0
407,9,1,3,30.7,28.88,0
407,10,1,3,35.01,31.49,0
407,11,1,3,34.3,27.35,0
407,12,1,3,31.79,30.73,0
407,13,1,3,36.46,31.88,0
408,0,0,2,27,23,0
408,1,0,1,31,21,0
408,2,0,1,30,45,0
408,3,0,1,40,45,0
408,4,0,1,50,45,0
408,5,0,1,55,42,0
408,6,1,3,30,34.07,0
408,7,1,3,50,42,0
408,8,1,4,40,35.94,0
408,9,1,3,34.26,26.92,0
408,10,1,3,29.63,28.23,0
408,11,1,3,37.91,33.25,0
409,0,0,3,27,23,0
409,1,0,1,31,21,0
409,2,0,1,30,45,0
409,3,0,1,40,45,0
409,4,0,1,50,45,0
409,5,0,1,55,42,0
409,6,1,3,30,34.46,0
409,7,1,3,34.38,27.15,0
409,8,1,3,50,42,0
409,9,1,3,29.22,27.18,0
409,10,1,3,36.21,31.35,0
409,11,1,3,40,35.94,0
410,0,0,2,27,23,0
410,1,0,1,31,21,0
410,2,0,1,30,45,0
410,3,0,1,40,45,0
410,4,0,1,50,45,0
410,5,0,1,55,42,0
410,6,1,3,30,33.44,0
410,7,1,4,29.52,28.16,0
410,8,1,3,50,42,0
410,9,1,3,40,35.94,0
410,10,1,3,32.59,23.89,0
410,11,1,3,33.26,27.77,0
411,0,0,2,27,23,0
411,1,0,1,31,21,0
411,2,0,1,30,45,0
411,3,0,1,40,45,0
411,4,0,1,50,45,0
411,5,0,1,55,42,0
411,6,1,3,30,34.08,0
411,7,1,3,50,42,0
411,8,1,4,40,35.94,0
411,9,1,3,31.41,29.31,0
411,10,1,3,35.24,28.7,0
411,11,1,3,37.75,33.15,0
412,0,0,2,27,23,0
412,1,0,1,31,21,0
412,2,0,1,30,45,0
412,3,0,1,40,45,0
412,4,0,1,50,45,0
412,5,0,1,55,42,0
412,6,1,3,30,34.42,0
412,7,1,3,50,42,0
412,8,1,4,40,35.94,0
412,9,1,3,34.86,28.01,0
412,10,1,3,29.86,28.37,0
412,11,1,3,37.88,33.23,0
413,0,0,2,27,23,0
413,1,0,1,31,21,0
413,2,0,1,30,45,0
413,3,0,1,40,45,0
413,4,0,1,50,45,0
413,5,0,1,55,42,0
413,6,1,3,30,34.55,0
413,7,1,3,50,42,0
413,8,1,3,34.78,31.35,0
413,9,1,4,40,35.94,0
413,10,1,3,35.84,29.79,0
413,11,1,3,37.69,33.11,0
414,0,0,2,27,23,0
414,1,0,2,31,21,0
414,2,0,1,30,45,0
414,3,0,1,40,45,0
414,4,0,1,50,45,0
414,5,0,1,55,42,0
414,6,1,3,30,34.28,0
414,7,1,3,28.1,25.39,0
414,8,1,3,29.26,27.63,0
414,9,1,3,50,42,0
414,10,1,3,35.24,30.17,0
414,11,1,3,40,35.94,0
415,0,0,3,27,23,0
415,1,0,1,31,21,0
415,2,0,1,30,45,0
415,3,0,1,40,45,0
415,4,0,1,50,45,0
415,5,0,1,55,42,0
415,6,1,3,30,33.23,0
415,7,1,3,32.14,23.07,0
415,8,1,3,29.8,26.6,0
415,9,1,3,50,42,0
415,10,1,3,33.59,28.17,0
415,11,1,3,40,35.94,0
416,0,0,2,27,23,0
416,1,0,1,31,21,0
416,2,0,1,30,45,0
416,3,0,1,40,45,0
416,4,0,1,50,45,0
416,5,0,1,55,42,0
416,6,1,3,30,34.04,0
416,7,1,3,29.73,28.29,0
416,8,1,3,50,42,0
416,9,1,4,40,35.94,0
416,10,1,3,36.47,30.94,0
416,11,1,3,37.48,32.99,0
417,0,0,2,27,23,0
417,1,0,1,31,21,0
417,2,0,1,30,45,0
417,3,0,1,40,45,0
417,4,0,1,50,45,0
417,5,0,1,55,42,0
417,6,1,3,30,34.59,0
417,7,1,3,29.47,28.13,0
417,8,1,3,50,42,0
417,9,1,4,40,35.94,0
417,10,1,3,35.49,29.16,0
417,11,1,3,37.86,33.22,0
418,0,0,1,27,23,0
418,1,0,1,31,21,0
418,2,0,1,30,45,0
418,3,0,2,40,45,0
418,4,0,1,50,45,0
418,5,0,1,55,42,0
418,6,1,3,30,38.46,0
418,7,1,4,29.65,27.82,0
418,8,1,3,33.27,25.12,0
418,9,1,3,33.76,28.12,0
418,10,1,3,40.3,36.12,0
418,11,1,3,50,42,0
419,0,0,3,27,23,0
419,1,0,1,31,21,0
419,2,0,1,30,45,0
419,3,0,1,40,45,0
419,4,0,1,50,45,0
419,5,0,1,55,42,0
419,6,1,3,30,33.02,0
419,7,1,3,32.4,23.54,0
419,8,1,3,31.93,28.25,0
419,9,1,3,50,42,0
419,10,1,3,40,35.94,0
419,11,1,3,34.83,29.68,0
420,0,0,2,27,23,0
420,1,0,1,31,21,0
420,2,0,1,30,45,0
420,3,0,1,40,45,0
420,4,0,1,50,45,0
420,5,0,1,55,42,0
420,6,1,3,50,42,0
420,7,1,3,30,33.79,0
420,8,1,4,29.58,28.2,0
420,9,1,3,35.05,28.36,0
420,10,1,3,40,35.94,0
420,11,1,3,36.9,32.18,0
421,0,0,2,27,23,0
421,1,0,1,31,21,0
421,2,0,1,30,45,0
421,3,0,3,40,45,0
421,4,0,1,50,45,0
421,5,0,1,55,42,0
421,6,1,3,30,41.01,0
421,7,1,3,50,42,0
421,8,1,3,44.26,38.52,0
421,9,1,3,34.21,26.84,0
421,10,1,3,37.71,35.17,0
421,11,1,3,33.82,32.26,0
421,12,1,3,36.16,33.52,0
422,0,0,3,27,23,0
422,1,0,1,31,21,0
422,2,0,1,30,45,0
422,3,0,1,40,45,0
422,4,0,1,50,45,0
422,5,0,1,55,42,0
422,6,1,3,30,33.28,0
422,7,1,3,35.38,28.96,0
422,8,1,3,32.45,28.82,0
422,9,1,3,36.03,31.13,0
422,10,1,3,50,42,0
422,11,1,3,40,35.94,0
423,0,0,2,27,23,0
423,1,0,1,31,21,0
423,2,0,1,30,45,0
423,3,0,1,40,45,0
423,4,0,1,50,45,0
423,5,0,1,55,42,0
423,6,1,3,30,33.45,0
423,7,1,3,50,42,0
423,8,1,3,31.07,29.1,0
423,9,1,4,40,35.94,0
423,10,1,3,35.61,29.39,0
423,11,1,3,37.52,33.01,0
424,0,0,3,27,23,0
424,1,0,1,31,21,0
424,2,0,1,30,45,0
424,3,0,1,40,45,0
424,4,0,1,50,45,0
424,5,0,1,55,42,0
424,6,1,3,30,33.19,0
424,7,1,3,32.65,24.01,0
424,8,1,3,30.31,28.11,0
424,9,1,3,50,42,0
424,10,1,3,40,35.94,0
424,11,1,3,36.31,31.47,0
425,0,0,3,27,23,0
425,1,0,1,31,21,0
425,2,0,1,30,45,0
425,3,0,1,40,45,0
425,4,0,1,50,45,0
425,5,0,1,55,42,0
425,6,1,3,30,33.96,0
425,7,1,3,32.48,23.69,0
425,8,1,3,29.82,26.34,0
425,9,1,3,33.25,27.75,0
425,10,1,3,50,42,0
425,11,1,3,40,35.94,0
426,0,0,2,27,23,0
426,1,0,1,31,21,0
426,2,0,1,30,45,0
426,3,0,1,40,45,0
426,4,0,1,50,45,0
426,5,0,1,55,42,0
426,6,1,3,30,33.94,0
426,7,1,3,50,42,0
426,8,1,4,30.12,28.53,0
426,9,1,3,34.9,28.1,0
426,10,1,3,40,35.94,0
426,11,1,3,35.76,30.8,0
427,0,0,3,27,23,0
427,1,0,1,31,21,0
427,2,0,1,30,45,0
427,3,0,1,40,45,0
427,4,0,1,50,45,0
427,5,0,1,55,42,0
427,6,1,3,32.91,24.48,0
427,7,1,3,30,33.19,0
427,8,1,3,29.13,25.98,0
427,9,1,3,33.33,27.86,0
427,10,1,3,50,42,0
427,11,1,3,40,35.94,0
428,0,0,3,27,23,0
428,1,0,1,31,21,0
428,2,0,1,30,45,0
428,3,0,1,40,45,0
428,4,0,1,50,45,0
428,5,0,1,55,42,0
428,6,1,3,30,34.05,0
428,7,1,3,33.73,25.97,0
428,8,1,3,31.5,27.13,0
428,9,1,3,33.66,28.26,0
428,10,1,3,40,35.94,0
428,11,1,3,50,42,0
429,0,0,3,27,23,0
429,1,0,1,31,21,0
429,2,0,1,30,45,0
429,3,0,1,40,45,0
429,4,0,1,50,45,0
429,5,0,1,55,42,0
429,6,1,3,30,34.34,0
429,7,1,3,35.42,29.03,0
429,8,1,3,50,42,0
429,9,1,3,29.83,27.23,0
429,10,1,3,36.19,31.32,0
429,11,1,3,40,35.94,0
430,0,0,2,27,23,0
430,1,0,1,31,21,0
430,2,0,1,30,45,0
430,3,0,1,40,45,0
430,4,0,1,50,45,0
430,5,0,1,55,42,0
430,6,1,3,30,33.53,0
430,7,1,3,29.78,28.32,0
430,8,1,3,50,42,0
430,9,1,4,40,35.94,0
430,10,1,3,35.27,28.76,0
430,11,1,3,37.78,33.17,0
431,0,0,1,27,23,0
431,1,0,1,31,21,0
431,2,0,1,30,45,0
431,3,0,2,40,45,0
431,4,0,1,50,45,0
431,5,0,1,55,42,0
431,6,1,3,50,42,0
431,7,1,3,30,38.55,0
431,8,1,4,29.83,28.14,0
431,9,1,3,34.23,26.87,0
431,10,1,3,40.15,36.03,0
431,11,1,3,35.35,30.19,0
432,0,0,3,27,23,0
432,1,0,1,31,21,0
432,2,0,1,30,45,0
432,3,0,1,40,45,0
432,4,0,2,50,45,0
432,5,0,1,55,42,0
432,6,1,3,40,41.56,0
432,7,1,3,49.13,42,0
432,8,1,3,30,33.31,0
432,9,1,3,41.41,37.65,0
432,10,1,3,33.86,26.21,0
432,11,1,3,29.61,28.95,0
432,12,1,3,39.25,35.03,0
433,0,0,2,27,23,0
433,1,0,1,31,21,0
433,2,0,1,30,45,0
433,3,0,1,40,45,0
433,4,0,1,50,45,0
433,5,0,1,55,42,0
433,6,1,3,30,33.97,0
433,7,1,4,30.09,28.51,0
433,8,1,3,50,42,0
433,9,1,3,40,35.94,0
433,10,1,3,35.43,29.06,0
433,11,1,3,36.13,31.25,0
434,0,0,2,27,23,0
434,1,0,1,31,21,0
434,2,0,1,30,45,0
434,3,0,1,40,45,0
434,4,0,1,50,45,0
434,5,0,1,55,42,0
434,6,1,3,30,34.46,0
434,7,1,4,29.72,28.28,0
434,8,1,3,35.53,29.24,0
434,9,1,3,36.22,31.36,0
434,10,1,3,40,35.94,0
434,11,1,3,50,42,0
435,0,0,2,27,23,0
435,1,0,1,31,21,0
435,2,0,1,30,45,0
435,3,0,2,40,45,0
435,4,0,1,50,45,0
435,5,0,1,55,42,0
435,6,1,3,50,42,0
435,7,1,3,30,40.78,0
435,8,1,3,28.9,30.32,0
435,9,1,3,31.49,27.49,0
435,10,1,3,40.98,36.53,0
435,11,1,3,36.22,30.5,0
436,0,0,1,27,23,0
436,1,0,1,31,21,0
436,2,0,1,30,45,0
436,3,0,2,40,45,0
436,4,0,1,50,45,0
436,5,0,1,55,42,0
436,6,1,4,30,39.99,0
436,7,1,3,31.32,30.86,0
436,8,1,4,33.38,36.08,0
436,9,1,3,50,42,0
436,10,1,3,35.15,28.55,0
436,11,1,3,39.97,35.92,0
436,12,1,3,35.74,37.68,0
437,0,0,2,27,23,0
437,1,0,1,31,21,0
437,2,0,1,30,45,0
437,3,0,1,40,45,0
437,4,0,1,50,45,0
437,5,0,1,55,42,0
437,6,1,3,50,42,0
437,7,1,3,30,33.03,0
437,8,1,4,30.08,28.5,0
437,9,1,3,32.73,24.15,0
437,10,1,3,40,35.94,0
437,11,1,3,34.09,28.77,0
438,0,0,1,27,23,0
438,1,0,1,31,21,0
438,2,0,1,30,45,0
438,3,0,1,40,45,0
438,4,0,1,50,45,0
438,5,0,1,55,42,0
438,6,1,3,50,42,0
438,7,1,5,40,35.94,0
438,8,1,3,35.93,29.96,0
438,9,1,3,30,34.34,0
438,10,1,3,38.23,33.84,0
438,11,1,3,30.81,29.92,0
439,0,0,2,27,23,0
439,1,0,1,31,21,0
439,2,0,1,30,45,0
439,3,0,1,40,45,0
439,4,0,1,50,45,0
439,5,0,1,55,42,0
439,6,1,3,30,33.21,0
439,7,1,3,50,42,0
439,8,1,4,29.47,28.13,0
439,9,1,3,35.43,29.06,0
439,10,1,3,37.05,32.36,0
439,11,1,3,40,35.94,0
440,0,0,2,27,23,0
440,1,0,1,31,21,0
440,2,0,1,30,45,0
440,3,0,1,40,45,0
440,4,0,1,50,45,0
440,5,0,1,55,42,0
440,6,1,3,30,33.63,0
440,7,1,4,29.54,28.18,0
440,8,1,3,33.02,24.68,0
440,9,1,3,50,42,0
440,10,1,3,40,35.94,0
440,11,1,3,33.19,27.68,0
441,0,0,1,27,23,0
441,1,0,1,31,21,0
441,2,0,1,30,45,0
441,3,0,3,40,45,0
441,4,0,1,50,45,0
441,5,0,1,55,42,0
441,6,1,3,30,41.52,0
441,7,1,4,31.27,30.76,0
441,8,1,3,34.71,27.75,0
441,9,1,3,50,42,0
441,10,1,3,35.35,31.14,0
441,11,1,3,46.34,39.78,0
441,12,1,3,42.22,39.08,0
442,0,0,1,27,23,0
442,1,0,1,31,21,0
442,2,0,1,30,45,0
442,3,0,2,40,45,0
442,4,0,1,50,45,0
442,5,0,1,55,42,0
442,6,1,3,30,42.21,0
442,7,1,3,50,42,0
442,8,1,4,40.34,36.15,0
442,9,1,3,29.9,39.65,0
442,10,1,4,34.6,32.18,0
442,11,1,3,32.11,32.29,0
442,12,1,3,32.98,24.59,0
443,0,0,3,27,23,0
443,1,0,1,31,21,0
443,2,0,1,30,45,0
443,3,0,1,40,45,0
443,4,0,1,50,45,0
443,5,0,1,55,42,0
443,6,1,3,30,33.08,0
443,7,1,3,36.07,30.21,0
443,8,1,3,29.55,27.68,0
443,9,1,3,37.2,32.55,0
443,10,1,3,50,42,0
443,11,1,3,40,35.94,0
444,0,0,2,27,23,0
444,1,0,1,31,21,0
444,2,0,1,30,45,0
444,3,0,1,40,45,0
444,4,0,1,50,45,0
444,5,0,1,55,42,0
444,6,1,3,30,34.21,0
444,7,1,3,50,42,0
444,8,1,4,29.39,28.08,0
444,9,1,3,32.78,24.24,0
444,10,1,3,35.45,30.43,0
444,11,1,3,40,35.94,0
445,0,0,2,27,23,0
445,1,0,2,31,21,0
445,2,0,1,30,45,0
445,3,0,1,40,45,0
445,4,0,1,50,45,0
445,5,0,1,55,42,0
445,6,1,3,50,42,0
445,7,1,3,30,33.36,0
445,8,1,3,40,35.94,0
445,9,1,3,32.98,30.26,0
445,10,1,4,37.65,33.09,0
445,11,1,3,33.46,26.88,0
445,12,1,3,35.15,28.82,0
446,0,0,2,27,23,0
446,1,0,2,31,21,0
446,2,0,1,30,45,0
446,3,0,1,40,45,0
446,4,0,1,50,45,0
446,5,0,1,55,42,0
446,6,1,3,30,33.62,0
446,7,1,3,29.42,28.1,0
446,8,1,3,50,42,0
446,9,1,3,40,35.94,0
446,10,1,4,37.65,33.09,0
446,11,1,3,33.46,26.88,0
446,12,1,3,36.03,29.61,0
447,0,0,3,27,23,0
447,1,0,1,31,21,0
447,2,0,1,30,45,0
447,3,0,1,40,45,0
447,4,0,1,50,45,0
447,5,0,1,55,42,0
447,6,1,3,30,33.47,0
447,7,1,3,32.87,24.4,0
447,8,1,3,30.76,26.25,0
447,9,1,3,50,42,0
447,10,1,3,40,35.94,0
447,11,1,3,32.65,27.03,0
448,0,0,2,27,23,0
448,1,0,1,31,21,0
448,2,0,1,30,45,0
448,3,0,1,40,45,0
448,4,0,1,50,45,0
448,5,0,1,55,42,0
448,6,1,3,30,33.66,0
448,7,1,3,50,42,0
448,8,1,4,29.29,28.02,0
448,9,1,3,35,28.27,0
448,10,1,3,36.28,31.44,0
448,11,1,3,40,35.94,0
449,0,0,3,27,23,0
449,1,0,1,31,21,0
449,2,0,1,30,45,0
449,3,0,1,40,45,0
449,4,0,1,50,45,0
449,5,0,1,55,42,0
449,6,1,3,30,33.73,0
449,7,1,3,33.86,26.21,0
449,8,1,3,29.68,26.61,0
449,9,1,3,34.47,29.23,0
449,10,1,3,40,35.94,0
449,11,1,3,50,42,0
450,0,0,1,27,23,0
450,1,0,1,31,21,0
450,2,0,1,30,45,0
450,3,0,2,40,45,0
450,4,0,1,50,45,0
450,5,0,1,55,42,0
450,6,1,3,30,39.94,0
450,7,1,4,50,42,0
450,8,1,3,39.62,43.04,0
450,9,1,4,31.92,31.95,0
450,10,1,3,36.3,30.64,0
450,11,1,3,36.43,32.94,0
450,12,1,3,41.79,39,0
451,0,0,3,27,23,0
451,1,0,1,31,21,0
451,2,0,1,30,45,0
451,3,0,1,40,45,0
451,4,0,1,50,45,0
451,5,0,1,55,42,0
451,6,1,3,30,33.45,0
451,7,1,3,35.63,29.43,0
451,8,1,3,29.35,27.94,0
451,9,1,3,37.52,32.93,0
451,10,1,3,40,35.94,0
451,11,1,3,50,42,0
452,0,0,1,27,23,0
452,1,0,1,31,21,0
452,2,0,1,30,45,0
452,3,0,2,40,45,0
452,4,0,1,50,45,0
452,5,0,1,55,42,0
452,6,1,4,30,38.46,0
452,7,1,3,31.63,31.41,0
452,8,1,3,32.35,33.63,0
452,9,1,3,50,42,0
452,10,1,4,36.84,36.43,0
452,11,1,4,43.13,37.84,0
452,12,1,3,35.85,29.81,0
452,13,1,3,39.28,35.97,0
453,0,0,2,27,23,0
453,1,0,1,31,21,0
453,2,0,1,30,45,0
453,3,0,1,40,45,0
453,4,0,1,50,45,0
453,5,0,1,55,42,0
453,6,1,3,30,33.99,0
453,7,1,3,50,42,0
453,8,1,4,40,35.94,0
453,9,1,3,36.09,30.25,0
453,10,1,3,37.59,33.06,0
453,11,1,3,29.71,28.28,0
454,0,0,2,27,23,0
454,1,0,2,31,21,0
454,2,0,1,30,45,0
454,3,0,1,40,45,0
454,4,0,1,50,45,0
454,5,0,1,55,42,0
454,6,1,3,50,42,0
454,7,1,3,30,33.6,0
454,8,1,3,40,35.94,0
454,9,1,3,30.09,28.51,0
454,10,1,3,32.79,30.15,0
