graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask,feat
378,0,8,4,0,0,0,14.54
378,6,8,5,0,0,0,9.21
378,7,9,6,0,0,0,6.94
378,8,9,7,0,0,0,7.1
378,3,10,8,0,0,0,5
378,9,10,9,0,0,0,12.96
378,5,11,10,0,0,0,8.25
378,4,11,11,0,0,0,5
378,10,11,12,0,0,0,9.65
379,2,6,0,0,0,0,5
379,0,6,1,0,0,0,-1.3
379,1,7,2,0,0,0,8.56
379,0,7,3,0,0,0,-3.5
379,6,8,4,0,0,0,6.26
379,0,8,5,0,0,0,12.3
379,5,9,6,0,0,0,8.25
379,4,9,7,0,0,0,5
379,8,10,8,0,0,0,8.2
379,7,10,9,0,0,0,6.88
379,3,11,10,0,0,0,5
379,10,11,11,0,0,0,12.96
379,9,11,12,0,0,0,9.65
380,2,6,0,0,0,0,5
380,0,6,1,0,0,0,-4.7
380,1,7,2,0,0,0,8.56
380,0,7,3,0,0,0,-2.5
380,6,8,4,0,0,0,9.62
380,0,8,5,0,0,0,14.42
380,5,9,6,0,0,0,8.25
380,4,9,7,0,0,0,5
380,8,10,8,0,0,0,7.11
380,7,10,9,0,0,0,7.61
380,9,11,10,0,0,0,9.65
380,10,11,11,0,0,0,12.96
380,3,11,12,0,0,0,5
381,2,6,0,0,0,0,5
381,3,6,1,0,0,0,-2.9
381,0,7,2,0,0,0,8.56
381,6,7,3,0,0,0,-1
381,6,8,4,0,0,0,5.4
381,7,8,5,0,0,0,9.29
381,5,9,6,0,0,0,8.25
381,4,9,7,0,0,0,5
381,3,10,8,0,0,0,6.86
381,9,10,9,0,0,0,-4.5
381,9,11,10,0,0,0,13.61
381,10,11,11,0,0,0,6.87
381,1,12,12,0,0,0,8.56
381,8,12,13,0,0,0,-3.4
381,8,13,14,0,0,0,8.63
381,11,13,15,0,0,0,15.68
381,12,13,16,0,0,0,10.57
382,2,6,0,0,0,0,5
382,0,6,1,0,0,0,-2.5
382,0,7,2,0,0,0,11.01
382,6,7,3,0,0,0,7.43
382,5,8,4,0,0,0,8.25
382,4,8,5,0,0,0,5
382,3,9,6,0,0,0,5
382,8,9,7,0,0,0,9.65
382,1,10,8,0,0,0,8.56
382,9,10,9,0,0,0,0.4
382,10,11,10,0,0,0,8.16
382,7,11,11,0,0,0,4.82
382,9,11,12,0,0,0,12.57
383,2,6,0,0,0,0,5
383,0,6,1,0,0,0,-4.6
383,1,7,2,0,0,0,8.56
383,0,7,3,0,0,0,-3.5
383,6,8,4,0,0,0,9.51
383,0,8,5,0,0,0,15.76
383,5,9,6,0,0,0,8.25
383,4,9,7,0,0,0,5
383,9,10,8,0,0,0,9.65
383,3,10,9,0,0,0,5
383,8,11,10,0,0,0,8.29
383,7,11,11,0,0,0,6.3
383,10,11,12,0,0,0,12.96
384,2,6,0,0,0,0,5
384,0,6,1,0,0,0,-1.7
384,1,7,2,0,0,0,8.56
384,0,7,3,0,0,0,-0.2
384,6,8,4,0,0,0,6.66
384,0,8,5,0,0,0,10.31
384,5,9,6,0,0,0,8.25
384,4,9,7,0,0,0,5
384,9,10,8,0,0,0,9.65
384,3,10,9,0,0,0,5
384,8,11,10,0,0,0,5
384,7,11,11,0,0,0,8.46
384,10,11,12,0,0,0,12.96
385,2,6,0,0,0,0,5
385,0,6,1,0,0,0,3
385,5,7,2,0,0,0,8.25
385,4,7,3,0,0,0,5
385,6,8,4,0,0,0,2.23
385,0,8,5,0,0,0,5.7
385,1,9,6,0,0,0,8.56
385,8,9,7,0,0,0,-1.9
385,7,10,8,0,0,0,9.65
385,3,10,9,0,0,0,5
385,8,11,10,0,0,0,4.85
385,10,11,11,0,0,0,12.96
385,9,11,12,0,0,0,9.9
386,2,6,0,0,0,0,5
386,3,6,1,0,0,0,0.1
386,0,7,2,0,0,0,8.56
386,6,7,3,0,0,0,5.06
386,1,8,4,0,0,0,8.56
386,7,8,5,0,0,0,-0.6
386,7,9,6,0,0,0,4.97
386,8,9,7,0,0,0,8.67
386,4,10,8,0,0,0,5
386,5,10,9,0,0,0,8.25
386,10,11,10,0,0,0,9.65
386,9,11,11,0,0,0,12.87
386,3,11,12,0,0,0,4.95
387,2,6,0,0,0,0,5
387,0,6,1,0,0,0,-2.8
387,4,7,2,0,0,0,5
387,5,7,3,0,0,0,8.25
387,1,8,4,0,0,0,8.56
387,0,8,5,0,0,0,-1.5
387,6,9,6,0,0,0,7.74
387,0,9,7,0,0,0,12.1
387,8,10,8,0,0,0,7.85
387,9,10,9,0,0,0,6.2
387,7,11,10,0,0,0,9.65
387,10,11,11,0,0,0,12.96
387,3,11,12,0,0,0,5
388,2,6,0,0,0,0,5
388,0,6,1,0,0,0,2.6
388,1,7,2,0,0,0,8.56
388,0,7,3,0,0,0,-0.6
388,6,8,4,0,0,0,2.57
388,0,8,5,0,0,0,6.63
388,7,9,6,0,0,0,8.03
388,8,9,7,0,0,0,5.42
388,5,10,8,0,0,0,8.25
388,4,10,9,0,0,0,5
388,3,11,10,0,0,0,5
388,9,11,11,0,0,0,12.96
388,10,11,12,0,0,0,9.65
389,2,6,0,0,0,0,5
389,3,6,1,0,0,0,0.7
389,6,7,2,0,0,0,5.4
389,0,7,3,0,0,0,-3.4
389,0,8,4,0,0,0,11.88
389,7,8,5,0,0,0,8.78
389,1,9,6,0,0,0,8.56
389,8,9,7,0,0,0,4.12
389,3,10,8,0,0,0,4.67
389,9,10,9,0,0,0,12.3
389,5,11,10,0,0,0,8.25
389,10,11,11,0,0,0,9.65
389,4,11,12,0,0,0,5
390,5,6,0,0,0,0,8.25
390,4,6,1,0,0,0,5
390,2,7,2,0,0,0,5
390,7,8,3,0,0,0,5
390,0,8,4,0,0,0,8.56
390,1,9,5,0,0,0,8.56
390,8,9,6,0,0,0,2.7
390,6,10,7,0,0,0,9.65
390,3,10,8,0,0,0,5
390,8,11,9,0,0,0,2.47
390,10,11,10,0,0,0,4
390,10,12,11,0,0,0,10.38
390,11,12,12,0,0,0,-2.87
390,9,12,13,0,0,0,10.5
391,2,6,0,0,0,0,5
391,0,6,1,0,0,0,-1.3
391,1,7,2,0,0,0,8.56
391,0,7,3,0,0,0,-0.3
391,6,8,4,0,0,0,6.26
391,0,8,5,0,0,0,10.08
391,5,9,6,0,0,0,8.25
391,4,9,7,0,0,0,5
391,8,10,8,0,0,0,5.12
391,7,10,9,0,0,0,8.31
391,10,11,10,0,0,0,12.96
391,3,11,11,0,0,0,5
391,9,11,12,0,0,0,9.65
392,2,6,0,0,0,0,5
392,0,6,1,0,0,0,-1.4
392,1,7,2,0,0,0,8.56
392,0,7,3,0,0,0,-1
392,6,8,4,0,0,0,6.36
392,0,8,5,0,0,0,10.38
392,5,9,6,0,0,0,8.25
392,4,9,7,0,0,0,5
392,8,10,8,0,0,0,5.69
392,7,10,9,0,0,0,8.16
392,9,11,10,0,0,0,9.65
392,10,11,11,0,0,0,12.96
392,3,11,12,0,0,0,5
393,4,6,0,0,0,0,5
393,5,6,1,0,0,0,8.25
393,3,7,2,0,0,0,5
393,6,7,3,0,0,0,9.65
393,1,8,4,0,0,0,8.56
393,7,8,5,0,0,0,-2.2
393,2,9,6,0,0,0,5
393,7,9,7,0,0,0,-1.8
393,0,10,8,0,0,0,8.56
393,8,10,9,0,0,0,-2.8
393,7,11,10,0,0,0,16.13
393,8,11,11,0,0,0,9.9
393,9,12,12,0,0,0,5.55
393,10,12,13,0,0,0,10.04
393,11,12,14,0,0,0,8.93
394,2,6,0,0,0,0,5
394,0,6,1,0,0,0,3.2
394,0,7,2,0,0,0,5.49
394,6,7,3,0,0,0,2.12
394,1,8,4,0,0,0,8.56
394,7,8,5,0,0,0,-3.2
394,7,9,6,0,0,0,5.51
394,8,9,7,0,0,0,10.75
394,5,10,8,0,0,0,8.25
394,4,10,9,0,0,0,5
394,3,11,10,0,0,0,5
394,10,11,11,0,0,0,9.65
394,9,11,12,0,0,0,12.96
395,2,6,0,0,0,0,5
395,0,6,1,0,0,0,-4.7
395,0,7,2,0,0,0,13.17
395,6,7,3,0,0,0,9.62
395,5,8,4,0,0,0,8.25
395,4,8,5,0,0,0,5
395,3,9,6,0,0,0,5
395,8,9,7,0,0,0,9.65
395,1,10,8,0,0,0,8.56
395,7,10,9,0,0,0,0.2
395,9,11,10,0,0,0,12.96
395,10,11,11,0,0,0,8.7
395,7,11,12,0,0,0,4.63
396,2,6,0,0,0,0,5
396,0,6,1,0,0,0,-0.9
396,6,7,2,0,0,0,5.87
396,0,7,3,0,0,0,9.44
396,1,8,4,0,0,0,8.56
396,7,8,5,0,0,0,-1.1
396,4,9,6,0,0,0,5
396,5,9,7,0,0,0,8.25
396,8,10,8,0,0,0,8.47
396,7,10,9,0,0,0,5.57
396,10,11,10,0,0,0,12.96
396,9,11,11,0,0,0,9.65
396,3,11,12,0,0,0,5
397,2,6,0,0,0,0,5
397,3,6,1,0,0,0,0.1
397,0,7,2,0,0,0,8.56
397,6,7,3,0,0,0,5.06
397,5,8,4,0,0,0,8.25
397,4,8,5,0,0,0,5
397,8,9,6,0,0,0,9.65
397,3,9,7,0,0,0,4.95
397,1,10,8,0,0,0,8.56
397,7,10,9,0,0,0,-0.7
397,10,11,10,0,0,0,8.27
397,9,11,11,0,0,0,12.87
397,7,11,12,0,0,0,5.32
398,2,6,0,0,0,0,5
398,0,6,1,0,0,0,-0.6
398,1,7,2,0,0,0,8.56
398,0,7,3,0,0,0,-4.5
398,4,8,4,0,0,0,5
398,5,8,5,0,0,0,8.25
398,3,9,6,0,0,0,5
398,8,9,7,0,0,0,9.65
398,6,10,8,0,0,0,5.58
398,0,10,9,0,0,0,13.12
398,9,11,10,0,0,0,12.96
398,10,11,11,0,0,0,9.32
398,7,11,12,0,0,0,5.39
399,2,6,0,0,0,0,5
399,0,6,1,0,0,0,-4.2
399,1,7,2,0,0,0,8.56
399,0,7,3,0,0,0,-3.9
399,6,8,4,0,0,0,9.11
399,0,8,5,0,0,0,15.32
399,8,9,6,0,0,0,8.6
399,7,9,7,0,0,0,6.73
399,4,10,8,0,0,0,5
399,5,10,9,0,0,0,8.25
399,10,11,10,0,0,0,9.65
399,3,11,11,0,0,0,5
399,9,11,12,0,0,0,12.96
400,2,6,0,0,0,0,5
400,3,6,1,0,0,0,-1.1
400,4,7,2,0,0,0,5
400,5,7,3,0,0,0,8.25
400,6,8,4,0,0,0,4.63
400,0,8,5,0,0,0,8.56
400,1,9,6,0,0,0,8.56
400,8,9,7,0,0,0,-4.5
400,9,10,8,0,0,0,12.65
400,8,10,9,0,0,0,5.44
400,7,11,10,0,0,0,9.65
400,10,11,11,0,0,0,4.1
400,11,12,12,0,0,0,5.61
400,3,12,13,0,0,0,5.56
400,10,12,14,0,0,0,9.95
401,2,6,0,0,0,0,5
401,0,6,1,0,0,0,-4.1
401,1,7,2,0,0,0,8.56
401,0,7,3,0,0,0,-2.6
401,5,8,4,0,0,0,8.25
401,4,8,5,0,0,0,5
401,6,9,6,0,0,0,9.02
401,0,9,7,0,0,0,14.32
401,9,10,8,0,0,0,7.34
401,7,10,9,0,0,0,7.08
401,3,11,10,0,0,0,5
401,10,11,11,0,0,0,12.96
401,8,11,12,0,0,0,9.65
402,1,6,0,0,0,0,8.56
402,0,6,1,0,0,0,4.2
402,0,7,2,0,0,0,7.2
402,6,7,3,0,0,0,-4.9
402,5,8,4,0,0,0,8.25
402,4,8,5,0,0,0,5
402,3,9,6,0,0,0,5
402,8,9,7,0,0,0,9.65
402,9,10,8,0,0,0,12.96
402,6,10,9,0,0,0,13.49
402,10,11,10,0,0,0,3.1
402,2,11,11,0,0,0,5
402,7,11,12,0,0,0,3.69
403,4,6,0,0,0,0,5
403,5,6,1,0,0,0,8.25
403,2,7,2,0,0,0,5
403,0,7,3,0,0,0,-1.5
403,6,8,4,0,0,0,9.65
403,3,8,5,0,0,0,5
403,0,9,6,0,0,0,10.02
403,7,9,7,0,0,0,6.46
403,9,10,8,0,0,0,4.82
403,1,10,9,0,0,0,4
403,1,11,10,0,0,0,4.65
403,10,11,11,0,0,0,-4.3
403,11,12,12,0,0,0,8.49
403,10,12,13,0,0,0,5.84
403,8,12,14,0,0,0,12.96
404,5,6,0,0,0,0,8.25
404,4,6,1,0,0,0,5
404,2,7,2,0,0,0,5
404,0,7,3,0,0,0,-2.9
404,6,8,4,0,0,0,9.65
404,3,8,5,0,0,0,5
404,1,9,6,0,0,0,8.56
404,0,9,7,0,0,0,-0.1
404,8,10,8,0,0,0,12.96
404,9,10,9,0,0,0,8.49
404,10,11,10,0,0,0,4.92
404,7,11,11,0,0,0,7.84
404,0,11,12,0,0,0,11.45
405,2,6,0,0,0,0,5
405,0,6,1,0,0,0,2.3
405,6,7,2,0,0,0,2.87
405,0,7,3,0,0,0,6.33
405,5,8,4,0,0,0,8.25
405,4,8,5,0,0,0,5
405,3,9,6,0,0,0,5
405,8,9,7,0,0,0,9.65
405,1,10,8,0,0,0,8.56
405,9,10,9,0,0,0,4
405,9,11,10,0,0,0,9
405,7,11,11,0,0,0,4.82
405,10,11,12,0,0,0,4.58
406,2,6,0,0,0,0,5
406,0,6,1,0,0,0,2.6
406,5,7,2,0,0,0,8.25
406,4,7,3,0,0,0,5
406,0,8,4,0,0,0,6.07
406,6,8,5,0,0,0,2.58
406,8,9,6,0,0,0,4.82
406,1,9,7,0,0,0,-0.9
406,1,10,8,0,0,0,9.45
406,9,10,9,0,0,0,3.2
406,3,11,10,0,0,0,5
406,9,11,11,0,0,0,6.27
406,7,12,12,0,0,0,9.65
406,11,12,13,0,0,0,3.95
406,10,12,14,0,0,0,6.7
407,4,6,0,0,0,0,5
407,5,6,1,0,0,0,8.25
407,2,7,2,0,0,0,5
407,0,7,3,0,0,0,1.7
407,6,8,4,0,0,0,9.65
407,3,8,5,0,0,0,5
407,7,9,6,0,0,0,3.39
407,0,9,7,0,0,0,6.92
407,9,10,8,0,0,0,4.82
407,1,10,9,0,0,0,-1.8
407,1,11,10,0,0,0,10.35
407,8,11,11,0,0,0,2.5
407,10,12,12,0,0,0,-3.58
407,8,12,13,0,0,0,-0.1
407,8,13,14,0,0,0,10.58
407,12,13,15,0,0,0,3.67
407,11,13,16,0,0,0,7.86
408,2,6,0,0,0,0,5
408,0,6,1,0,0,0,-1.6
408,5,7,2,0,0,0,8.25
408,4,7,3,0,0,0,5
408,7,8,4,0,0,0,9.65
408,3,8,5,0,0,0,5
408,1,9,6,0,0,0,8.56
408,8,9,7,0,0,0,-4
408,0,10,8,0,0,0,10.12
408,6,10,9,0,0,0,6.56
408,9,11,10,0,0,0,12.55
408,10,11,11,0,0,0,4.82
408,8,11,12,0,0,0,16.94
409,2,6,0,0,0,0,5
409,0,6,1,0,0,0,-3.6
409,1,7,2,0,0,0,8.56
409,0,7,3,0,0,0,-1.3
409,4,8,4,0,0,0,5
409,5,8,5,0,0,0,8.25
409,0,9,6,0,0,0,13.16
409,6,9,7,0,0,0,8.53
409,7,10,8,0,0,0,7.49
409,9,10,9,0,0,0,6.12
409,10,11,10,0,0,0,12.96
409,3,11,11,0,0,0,5
409,8,11,12,0,0,0,9.65
410,2,6,0,0,0,0,5
410,0,6,1,0,0,0,-2.4
410,6,7,2,0,0,0,7.34
410,0,7,3,0,0,0,10.91
410,5,8,4,0,0,0,8.25
410,4,8,5,0,0,0,5
410,8,9,6,0,0,0,9.65
410,3,9,7,0,0,0,5
410,1,10,8,0,0,0,8.56
410,7,10,9,0,0,0,-3.9
410,7,11,10,0,0,0,6.43
410,9,11,11,0,0,0,12.96
410,10,11,12,0,0,0,10.83
411,2,6,0,0,0,0,5
411,0,6,1,0,0,0,2.7
411,5,7,2,0,0,0,8.25
411,4,7,3,0,0,0,5
411,7,8,4,0,0,0,9.65
411,3,8,5,0,0,0,5
411,6,9,6,0,0,0,2.5
411,0,9,7,0,0,0,5.97
411,1,10,8,0,0,0,8.56
411,8,10,9,0,0,0,-1.4
411,9,11,10,0,0,0,4.82
411,10,11,11,0,0,0,9.96
411,8,11,12,0,0,0,14.36
412,2,6,0,0,0,0,5
412,0,6,1,0,0,0,-0.5
412,5,7,2,0,0,0,8.25
412,4,7,3,0,0,0,5
412,7,8,4,0,0,0,9.65
412,3,8,5,0,0,0,5
412,1,9,6,0,0,0,8.56
412,8,9,7,0,0,0,-3.7
412,6,10,8,0,0,0,5.49
412,0,10,9,0,0,0,9.05
412,8,11,10,0,0,0,16.65
412,10,11,11,0,0,0,4.82
412,9,11,12,0,0,0,12.25
413,2,6,0,0,0,0,5
413,0,6,1,0,0,0,4.4
413,5,7,2,0,0,0,8.25
413,4,7,3,0,0,0,5
413,6,8,4,0,0,0,1.33
413,0,8,5,0,0,0,4.43
413,3,9,6,0,0,0,5
413,7,9,7,0,0,0,9.65
413,1,10,8,0,0,0,8.56
413,9,10,9,0,0,0,-0.6
413,9,11,10,0,0,0,13.56
413,8,11,11,0,0,0,4.82
413,10,11,12,0,0,0,9.16
414,2,6,0,0,0,0,5
414,0,6,1,0,0,0,-3.7
414,0,7,2,0,0,0,12.18
414,1,7,3,0,0,0,-0.7
414,6,8,4,0,0,0,8.63
414,7,8,5,0,0,0,11.83
414,5,9,6,0,0,0,8.25
414,4,9,7,0,0,0,5
414,8,10,8,0,0,0,4.9
414,1,10,9,0,0,0,8.91
414,9,11,10,0,0,0,9.65
414,3,11,11,0,0,0,5
414,10,11,12,0,0,0,12.96
415,2,6,0,0,0,0,5
415,0,6,1,0,0,0,-0.6
415,1,7,2,0,0,0,8.56
415,0,7,3,0,0,0,-2
415,6,8,4,0,0,0,5.58
415,0,8,5,0,0,0,10.26
415,5,9,6,0,0,0,8.25
415,4,9,7,0,0,0,5
415,8,10,8,0,0,0,6.63
415,7,10,9,0,0,0,7.77
415,10,11,10,0,0,0,12.96
415,3,11,11,0,0,0,5
415,9,11,12,0,0,0,9.65
416,2,6,0,0,0,0,5
416,0,6,1,0,0,0,-1.1
416,0,7,2,0,0,0,9.63
416,6,7,3,0,0,0,6.07
416,5,8,4,0,0,0,8.25
416,4,8,5,0,0,0,5
416,8,9,6,0,0,0,9.65
416,3,9,7,0,0,0,5
416,1,10,8,0,0,0,8.56
416,9,10,9,0,0,0,2.4
416,7,11,10,0,0,0,4.82
416,10,11,11,0,0,0,6.18
416,9,11,12,0,0,0,10.57
417,2,6,0,0,0,0,5
417,0,6,1,0,0,0,-2.4
417,0,7,2,0,0,0,10.9
417,6,7,3,0,0,0,7.35
417,5,8,4,0,0,0,8.25
417,4,8,5,0,0,0,5
417,3,9,6,0,0,0,5
417,8,9,7,0,0,0,9.65
417,1,10,8,0,0,0,8.56
417,9,10,9,0,0,0,-3.9
417,10,11,10,0,0,0,12.45
417,7,11,11,0,0,0,4.82
417,9,11,12,0,0,0,16.85
418,2,6,0,0,0,0,5
418,3,6,1,0,0,0,0.2
418,6,7,2,0,0,0,5.11
418,0,7,3,0,0,0,8.56
418,1,8,4,0,0,0,8.56
418,7,8,5,0,0,0,-3.2
418,8,9,6,0,0,0,9.55
418,7,9,7,0,0,0,6.54
418,3,10,8,0,0,0,4.89
418,9,10,9,0,0,0,12.77
418,5,11,10,0,0,0,8.25
418,10,11,11,0,0,0,9.65
418,4,11,12,0,0,0,5
419,2,6,0,0,0,0,5
419,0,6,1,0,0,0,3
419,1,7,2,0,0,0,8.56
419,0,7,3,0,0,0,-1.2
419,6,8,4,0,0,0,2.29
419,0,8,5,0,0,0,6.51
419,4,9,6,0,0,0,5
419,5,9,7,0,0,0,8.25
419,3,10,8,0,0,0,5
419,9,10,9,0,0,0,9.65
419,10,11,10,0,0,0,12.96
419,8,11,11,0,0,0,5.93
419,7,11,12,0,0,0,7.94
420,4,6,0,0,0,0,5
420,5,6,1,0,0,0,8.25
420,2,7,2,0,0,0,5
420,0,7,3,0,0,0,-1.9
420,0,8,4,0,0,0,10.42
420,7,8,5,0,0,0,6.85
420,1,9,6,0,0,0,8.56
420,8,9,7,0,0,0,-0.5
420,6,10,8,0,0,0,9.65
420,3,10,9,0,0,0,5
420,8,11,10,0,0,0,5.26
420,10,11,11,0,0,0,12.96
420,9,11,12,0,0,0,8.32
421,2,6,0,0,0,0,5
421,3,6,1,0,0,0,-2
421,4,7,2,0,0,0,5
421,5,7,3,0,0,0,8.25
421,7,8,4,0,0,0,9.65
421,3,8,5,0,0,0,-0.7
421,1,9,6,0,0,0,8.56
421,0,9,7,0,0,0,-2.6
421,8,10,8,0,0,0,9.7
421,3,10,9,0,0,0,6.5
421,0,11,10,0,0,0,10.83
421,6,11,11,0,0,0,4.65
421,10,12,12,0,0,0,14.75
421,11,12,13,0,0,0,9.4
421,9,12,14,0,0,0,6.54
422,2,6,0,0,0,0,5
422,0,6,1,0,0,0,3.4
422,1,7,2,0,0,0,8.56
422,0,7,3,0,0,0,-2.9
422,6,8,4,0,0,0,1.98
422,0,8,5,0,0,0,8.1
422,7,9,6,0,0,0,6.08
422,8,9,7,0,0,0,7.72
422,4,10,8,0,0,0,5
422,5,10,9,0,0,0,8.25
422,9,11,10,0,0,0,12.96
422,10,11,11,0,0,0,9.65
422,3,11,12,0,0,0,5
423,2,6,0,0,0,0,5
423,0,6,1,0,0,0,2.4
423,5,7,2,0,0,0,8.25
423,4,7,3,0,0,0,5
423,6,8,4,0,0,0,2.77
423,0,8,5,0,0,0,6.24
423,7,9,6,0,0,0,9.65
423,3,9,7,0,0,0,5
423,1,10,8,0,0,0,8.56
423,9,10,9,0,0,0,1.5
423,8,11,10,0,0,0,4.82
423,10,11,11,0,0,0,7.07
423,9,11,12,0,0,0,11.47
424,2,6,0,0,0,0,5
424,0,6,1,0,0,0,0.9
424,1,7,2,0,0,0,8.56
424,0,7,3,0,0,0,-0.5
424,6,8,4,0,0,0,4.14
424,0,8,5,0,0,0,8.02
424,5,9,6,0,0,0,8.25
424,4,9,7,0,0,0,5
424,3,10,8,0,0,0,5
424,9,10,9,0,0,0,9.65
424,8,11,10,0,0,0,5.29
424,10,11,11,0,0,0,12.96
424,7,11,12,0,0,0,8.25
425,2,6,0,0,0,0,5
425,0,6,1,0,0,0,-0.5
425,1,7,2,0,0,0,8.56
425,0,7,3,0,0,0,-2.8
425,0,8,4,0,0,0,10.91
425,6,8,5,0,0,0,5.48
425,7,9,6,0,0,0,7.27
425,8,9,7,0,0,0,7.47
425,5,10,8,0,0,0,8.25
425,4,10,9,0,0,0,5
425,10,11,10,0,0,0,9.65
425,3,11,11,0,0,0,5
425,9,11,12,0,0,0,12.96
426,2,6,0,0,0,0,5
426,0,6,1,0,0,0,0.4
426,5,7,2,0,0,0,8.25
426,4,7,3,0,0,0,5
426,0,8,4,0,0,0,8.17
426,6,8,5,0,0,0,4.62
426,1,9,6,0,0,0,8.56
426,8,9,7,0,0,0,-1.7
426,3,10,8,0,0,0,5
426,7,10,9,0,0,0,9.65
426,8,11,10,0,0,0,6.27
426,9,11,11,0,0,0,8.03
426,10,11,12,0,0,0,12.96
427,1,6,0,0,0,0,8.56
427,0,6,1,0,0,0,-3.4
427,2,7,2,0,0,0,5
427,0,7,3,0,0,0,-3.6
427,0,8,4,0,0,0,14.49
427,7,8,5,0,0,0,8.51
427,6,9,6,0,0,0,6.73
427,8,9,7,0,0,0,8.13
427,5,10,8,0,0,0,8.25
427,4,10,9,0,0,0,5
427,3,11,10,0,0,0,5
427,10,11,11,0,0,0,9.65
427,9,11,12,0,0,0,12.96
428,2,6,0,0,0,0,5
428,0,6,1,0,0,0,2.3
428,1,7,2,0,0,0,8.56
428,0,7,3,0,0,0,-4.7
428,6,8,4,0,0,0,2.84
428,0,8,5,0,0,0,10.62
428,7,9,6,0,0,0,5.61
428,8,9,7,0,0,0,9.5
428,3,10,8,0,0,0,5
428,9,10,9,0,0,0,12.96
428,4,11,10,0,0,0,5
428,10,11,11,0,0,0,9.65
428,5,11,12,0,0,0,8.25
429,2,6,0,0,0,0,5
429,0,6,1,0,0,0,-0.5
429,1,7,2,0,0,0,8.56
429,0,7,3,0,0,0,-2.6
429,4,8,4,0,0,0,5
429,5,8,5,0,0,0,8.25
429,6,9,6,0,0,0,5.48
429,0,9,7,0,0,0,11.43
429,9,10,8,0,0,0,7.42
429,7,10,9,0,0,0,6.31
429,8,11,10,0,0,0,9.65
429,3,11,11,0,0,0,5
429,10,11,12,0,0,0,12.96
430,2,6,0,0,0,0,5
430,0,6,1,0,0,0,-0.9
430,0,7,2,0,0,0,9.44
430,6,7,3,0,0,0,5.87
430,4,8,4,0,0,0,5
430,5,8,5,0,0,0,8.25
430,8,9,6,0,0,0,9.65
430,3,9,7,0,0,0,5
430,1,10,8,0,0,0,8.56
430,9,10,9,0,0,0,-1.9
430,9,11,10,0,0,0,14.85
430,7,11,11,0,0,0,4.82
430,10,11,12,0,0,0,10.45
431,4,6,0,0,0,0,5
431,5,6,1,0,0,0,8.25
431,2,7,2,0,0,0,5
431,3,7,3,0,0,0,0.1
431,0,8,4,0,0,0,8.56
431,7,8,5,0,0,0,5.05
431,1,9,6,0,0,0,8.56
431,8,9,7,0,0,0,-1.5
431,6,10,8,0,0,0,9.65
431,3,10,9,0,0,0,4.95
431,10,11,10,0,0,0,12.87
431,8,11,11,0,0,0,5.85
431,9,11,12,0,0,0,8.36
432,3,6,0,0,0,0,5
432,4,6,1,0,0,0,-1.7
432,4,7,2,0,0,0,5.78
432,5,7,3,0,0,0,8.25
432,2,8,4,0,0,0,5
432,0,8,5,0,0,0,-2.3
432,6,9,6,0,0,0,4.73
432,7,9,7,0,0,0,11.31
432,1,10,8,0,0,0,8.56
432,0,10,9,0,0,0,0.7
432,0,11,10,0,0,0,10.28
432,8,11,11,0,0,0,7.24
432,11,12,12,0,0,0,4.13
432,10,12,13,0,0,0,9.13
432,9,12,14,0,0,0,12.96
433,2,6,0,0,0,0,5
433,0,6,1,0,0,0,0.3
433,6,7,2,0,0,0,4.71
433,0,7,3,0,0,0,8.27
433,5,8,4,0,0,0,8.25
433,4,8,5,0,0,0,5
433,3,9,6,0,0,0,5
433,8,9,7,0,0,0,9.65
433,1,10,8,0,0,0,8.56
433,7,10,9,0,0,0,-1.8
433,7,11,10,0,0,0,6.5
433,10,11,11,0,0,0,7.68
433,9,11,12,0,0,0,12.96
434,2,6,0,0,0,0,5
434,0,6,1,0,0,0,-1.1
434,0,7,2,0,0,0,9.63
434,6,7,3,0,0,0,6.07
434,1,8,4,0,0,0,8.56
434,7,8,5,0,0,0,-1.8
434,7,9,6,0,0,0,6.53
434,8,9,7,0,0,0,7.58
434,3,10,8,0,0,0,5
434,9,10,9,0,0,0,12.96
434,10,11,10,0,0,0,9.65
434,4,11,11,0,0,0,5
434,5,11,12,0,0,0,8.25
435,4,6,0,0,0,0,5
435,5,6,1,0,0,0,8.25
435,2,7,2,0,0,0,5
435,3,7,3,0,0,0,0.6
435,7,8,4,0,0,0,5.26
435,0,8,5,0,0,0,4.7
435,0,9,6,0,0,0,4.17
435,8,9,7,0,0,0,0.93
435,3,10,8,0,0,0,4.8
435,6,10,9,0,0,0,9.65
435,10,11,10,0,0,0,12.44
435,1,11,11,0,0,0,8.56
435,9,11,12,0,0,0,4.23
436,2,6,0,0,0,0,5
436,3,6,1,0,0,0,-4.6
436,0,7,2,0,0,0,8.56
436,6,7,3,0,0,0,-2.2
436,6,8,4,0,0,0,6.77
436,7,8,5,0,0,0,10.4
436,4,9,6,0,0,0,5
436,5,9,7,0,0,0,8.25
436,1,10,8,0,0,0,8.56
436,8,10,9,0,0,0,0.9
436,9,11,10,0,0,0,9.65
436,10,11,11,0,0,0,7.91
436,8,12,12,0,0,0,9.7
436,11,12,13,0,0,0,4.24
436,3,12,14,0,0,0,8.17
437,4,6,0,0,0,0,5
437,5,6,1,0,0,0,8.25
437,2,7,2,0,0,0,5
437,0,7,3,0,0,0,0.3
